Title,Desk,Text,Positive Words,Negative Words,Positivity,After Election
Fox_Will_Follow_Red_Sox_Surge_With_Reality_TV,Business/Financial Desk,"[u'two', u'week', u'ago', u'fox', u'network', u'deep', u'rate', u'basement', u'perform', u'dismal', u'unclear', u'would', u'climb', u'hole', u'dug', u'along', u'came', u'boston', u'red', u'sox', u'win', u'first', u'world', u'seri', u'86', u'year', u'red', u'sox', u'reward', u'long', u'suffer', u'fan', u'set', u'could', u'closest', u'rate', u'race', u'ever', u'among', u'four', u'major', u'broadcast', u'network', u'fox', u'overal', u'rate', u'new', u'season', u'6', u'percent', u'last', u'year', u'network', u'move', u'fourth', u'place', u'first', u'among', u'viewer', u'age', u'18', u'49', u'network', u'cb', u'defin', u'competit', u'count', u'fox', u'need', u'maintain', u'momentum', u'plan', u'compet', u'onslaught', u'realiti', u'program', u'never', u'seen', u'network', u'televis', u'begin', u'week', u'fox', u'unveil', u'schedul', u'scriptwrit', u'could', u'love', u'although', u'drama', u'c', u'comedi', u'like', u'arrest', u'develop', u'simpson', u'return', u'nine', u'network', u'weekli', u'15', u'hour', u'program', u'60', u'percent', u'total', u'schedul', u'made', u'realiti', u'show', u'wednesday', u'feroci', u'nanni', u'begin', u'teach', u'famili', u'behav', u'nanni', u'911', u'big', u'fat', u'obnoxi', u'boss', u'spoof', u'nbc', u'apprentic', u'fake', u'boss', u'make', u'group', u'contest', u'grovel', u'approv', u'make', u'debut', u'sunday', u'begin', u'nov', u'9', u'british', u'entrepreneur', u'richard', u'branson', u'tri', u'teach', u'group', u'young', u'peopl', u'risk', u'life', u'limb', u'becom', u'wealthi', u'rebel', u'billionair', u'fox', u'bank', u'realiti', u'hold', u'rate', u'fort', u'januari', u'new', u'script', u'seri', u'return', u'show', u'like', u'24', u'along', u'network', u'realiti', u'life', u'preserv', u'american', u'idol', u'go', u'air', u'strategi', u'riski', u'one', u'realiti', u'show', u'tend', u'less', u'attract', u'advertis', u'introduc', u'mani', u'realiti', u'seri', u'network', u'might', u'kill', u'genr', u'save', u'network', u'televis', u'last', u'five', u'year', u'fli', u'face', u'happen', u'elsewher', u'said', u'steve', u'sternberg', u'senior', u'vice', u'presid', u'media', u'buy', u'compani', u'magna', u'global', u'usa', u'refer', u'failur', u'sever', u'new', u'realiti', u'show', u'like', u'next', u'great', u'champ', u'success', u'new', u'drama', u'like', u'desper', u'housew', u'fox', u'announc', u'intent', u'last', u'spring', u'reconstruct', u'whole', u'natur', u'televis', u'season', u'simpli', u'play', u'game', u'even', u'know', u'normal', u'anymor', u'said', u'preston', u'beckman', u'execut', u'vice', u'presid', u'program', u'plan', u'fox', u'fox', u'among', u'aggress', u'network', u'move', u'away', u'classic', u'septemb', u'may', u'televis', u'season', u'stagger', u'premier', u'show', u'run', u'origin', u'program', u'throughout', u'year', u'approach', u'allow', u'broadcast', u'network', u'avoid', u'repeat', u'tendenc', u'send', u'viewer', u'origin', u'program', u'play', u'cabl', u'channel', u'addit', u'basebal', u'playoff', u'put', u'fox', u'disadvantag', u'start', u'new', u'show', u'septemb', u'would', u'pre', u'empt', u'episod', u'much', u'octob', u'mr', u'beckman', u'said', u'fox', u'decid', u'year', u'need', u'take', u'differ', u'approach', u'come', u'basebal', u'meant', u'tri', u'start', u'batch', u'new', u'seri', u'clearli', u'aim', u'women', u'last', u'year', u'drama', u'like', u'ill', u'fate', u'skin', u'instead', u'fox', u'lard', u'basebal', u'coverag', u'promot', u'man', u'friendli', u'realiti', u'fare', u'like', u'branson', u'seri', u'combin', u'apprentic', u'amaz', u'race', u'fear', u'factor', u'especi', u'obnoxi', u'boss', u'attempt', u'creat', u'kind', u'obnoxi', u'franchis', u'last', u'year', u'fox', u'score', u'obnoxi', u'fianc', u'year', u'actor', u'play', u'ersatz', u'busi', u'mogul', u'systemat', u'humili', u'hapless', u'contest', u'good', u'fun', u'fox', u'view', u'show', u'comedi', u'place', u'sunday', u'9', u'p', u'four', u'situat', u'comedi', u'night', u'one', u'fox', u'concentr', u'script', u'seri', u'night', u'two', u'hour', u'script', u'show', u'run', u'back', u'back', u'thursday', u'fox', u'place', u'promis', u'seri', u'c', u'put', u'cb', u'survivor', u'nbc', u'joey', u'hope', u'final', u'reap', u'lucr', u'ad', u'money', u'spent', u'thursday', u'night', u'movi', u'compani', u'car', u'dealer', u'feel', u'optimist', u'may', u'final', u'get', u'toehold', u'import', u'night', u'week', u'mr', u'beckman', u'said', u'monday', u'meanwhil', u'two', u'realiti', u'hour', u'trade', u'spous', u'wife', u'swap', u'experi', u'swan', u'beauti', u'contest', u'post', u'cosmet', u'surgeri', u'ugli', u'duckl', u'wednesday', u'nanni', u'911', u'friday', u'two', u'half', u'hour', u'video', u'clip', u'show', u'follow', u'renov', u'famili', u'makeov', u'show', u'entir', u'famili', u'unit', u'saturday', u'hoari', u'fox', u'realiti', u'duo', u'cop', u'america', u'want', u'part', u'rational', u'heavi', u'dose', u'realiti', u'bold', u'mr', u'beckman', u'note', u'fox', u'tri', u'deconstruct', u'tradit', u'televis', u'season', u'anoth', u'part', u'acknowledg', u'pure', u'necess', u'fox', u'saw', u'one', u'return', u'script', u'show', u'berni', u'mac', u'put', u'hiatu', u'critic', u'industri', u'execut', u'suggest', u'anoth', u'explan', u'fox', u'bereft', u'strong', u'script', u'seri', u'script', u'gun', u'anymor', u'said', u'stacey', u'lynn', u'koerner', u'execut', u'vice', u'presid', u'initi', u'media', u'alli', u'mcbeal', u'x', u'file', u'show', u'exist', u'anymor', u'fox', u'newer', u'script', u'show', u'like', u'comedi', u'quintuplet', u'soap', u'north', u'shore', u'mr', u'sternberg', u'said', u'neither', u'elicit', u'much', u'tepid', u'respons', u'tryout', u'earlier', u'addit', u'sever', u'long', u'run', u'fox', u'show', u'like', u'malcolm', u'middl', u'king', u'hill', u'70', u'show', u'show', u'sign', u'wear', u'public', u'accus', u'fox', u'creativ', u'bankruptci', u'said', u'jon', u'mandel', u'chairman', u'mediacom', u'us', u'media', u'servic', u'divis', u'grey', u'global', u'although', u'said', u'mr', u'beckman', u'disput', u'character', u'said', u'two', u'fox', u'new', u'realiti', u'seri', u'trade', u'spous', u'nanni', u'911', u'copi', u'abc', u'show', u'mr', u'mandel', u'ad', u'think', u'stand', u'line', u'creativ', u'bankruptci', u'potenti', u'downsid', u'realiti', u'centric', u'schedul', u'almost', u'sure', u'make', u'much', u'money', u'schedul', u'skew', u'toward', u'script', u'seri', u'said', u'mr', u'mandel', u'whose', u'mediacom', u'client', u'includ', u'big', u'televis', u'advertis', u'procter', u'gambl', u'mar', u'inc', u'bellsouth', u'gener', u'advertis', u'still', u'reluct', u'back', u'realiti', u'show', u'mr', u'mandel', u'said', u'least', u'certain', u'realiti', u'show', u'american', u'idol', u'k', u'advertis', u'said', u'get', u'schlocki', u'stuff', u'like', u'swan', u'obnoxi', u'boss', u'becom', u'problem', u'advertis', u'style', u'fox', u'realiti', u'said', u'tend', u'neg', u'unfortun', u'lot', u'peopl', u'find', u'entertain', u'although', u'idea', u'cohes', u'schedul', u'may', u'relic', u'mr', u'mandel', u'ad', u'think', u'thing', u'cohes', u'brand', u'cb', u'exampl', u'pretti', u'much', u'know', u'go', u'get', u'fox', u'realli', u'know', u'wonder', u'neg', u'put', u'realiti', u'show', u'affect', u'tradit', u'script', u'show', u'great', u'show', u'like', u'arrest', u'develop', u'get', u'arrest', u'said', u'mayb', u'nobodi', u'expect', u'fox', u'ms', u'koerner', u'howev', u'prais', u'network', u'applaud', u'stick', u'said', u'go', u'said', u'roll', u'schedul', u'said', u'would', u'mr', u'sternberg', u'point', u'previou', u'midseason', u'success', u'like', u'simpson', u'malcolm', u'middl', u'said', u'fox', u'never', u'count', u'long', u'histori', u'abl', u'come', u'new', u'hit', u'realli', u'need', u'mr', u'sternberg', u'said']",86,69,0.021850899742930592,0
Broadcast_Industry_Increases_Lobbying_Budget__Study_Says,Business/Financial Desk,"[u'washington', u'hostil', u'territori', u'media', u'compani', u'recent', u'industri', u'respond', u'spread', u'money', u'around', u'broadcast', u'commun', u'industri', u'increas', u'spend', u'lobbyist', u'16', u'percent', u'last', u'five', u'year', u'accord', u'studi', u'releas', u'thursday', u'center', u'public', u'integr', u'nonpartisan', u'media', u'watchdog', u'organ', u'clear', u'channel', u'commun', u'broadcast', u'giant', u'target', u'obscen', u'fine', u'vigil', u'feder', u'commun', u'commiss', u'particularli', u'activ', u'spender', u'last', u'year', u'compani', u'paid', u'2', u'28', u'million', u'lobbyist', u'last', u'year', u'68', u'675', u'2002', u'industri', u'defin', u'studi', u'broadcast', u'cabl', u'network', u'telecommun', u'compani', u'spent', u'169', u'2', u'million', u'2003', u'lobbi', u'145', u'3', u'million', u'1998', u'contrast', u'oil', u'ga', u'industri', u'lobbi', u'grew', u'slightli', u'period', u'spend', u'59', u'4', u'million', u'2003', u'58', u'8', u'million', u'1998', u'accord', u'separ', u'studi', u'conduct', u'center', u'media', u'larg', u'industri', u'legisl', u'goal', u'said', u'john', u'dunbar', u'lead', u'author', u'studi', u'two', u'item', u'high', u'industri', u'agenda', u'deregul', u'relax', u'restrict', u'media', u'ownership', u'industri', u'also', u'made', u'campaign', u'contribut', u'total', u'1', u'81', u'million', u'presid', u'bush', u'wide', u'acknowledg', u'propon', u'deregul', u'1', u'1', u'million', u'senat', u'john', u'kerri', u'howev', u'contribut', u'democrat', u'parti', u'outpac', u'republican', u'parti', u'nearli', u'20', u'million', u'last', u'six', u'year', u'accord', u'studi', u'washington', u'post', u'compani', u'continu', u'expand', u'digit', u'cabl', u'oper', u'quadrupl', u'lobbi', u'budget', u'360', u'000', u'2003', u'80', u'000', u'2002', u'belo', u'lobbi', u'f', u'c', u'c', u'lift', u'ban', u'newspap', u'televis', u'station', u'citi', u'spent', u'420', u'000', u'last', u'year', u'200', u'000', u'year', u'earlier', u'anoth', u'big', u'spender', u'washington', u'news', u'corpor', u'parent', u'compani', u'fox', u'news', u'spent', u'3', u'9', u'million', u'lobbi', u'expenditur', u'2003', u'employe', u'news', u'corpor', u'given', u'3', u'3', u'million', u'polit', u'contribut', u'sinc', u'1998', u'despit', u'accus', u'compani', u'right', u'wing', u'slant', u'81', u'percent', u'donat', u'went', u'democrat', u'parti', u'critic', u'charg', u'goal', u'lobbi', u'best', u'interest', u'consum', u'press', u'indoctrin', u'unit', u'state', u'form', u'corpor', u'model', u'said', u'kathleen', u'hall', u'jamieson', u'director', u'annenberg', u'public', u'polici', u'center', u'former', u'dean', u'annenberg', u'school', u'commun', u'univers', u'pennsylvania', u'also', u'predict', u'commun', u'industri', u'like', u'continu', u'spend', u'heavili', u'washington', u'want', u'keep', u'gain', u'got', u'want', u'consolid', u'said', u'mr', u'dunbar', u'agre', u'said', u'forese', u'end', u'med', u'ia', u'use', u'lobbyist', u'time', u'stop', u'govern', u'regul', u'said', u'correct', u'novemb', u'2', u'2004', u'tuesday', u'edit', u'error', u'articl', u'busi', u'day', u'yesterday', u'16', u'percent', u'rise', u'spend', u'lobbi', u'media', u'industri', u'last', u'five', u'year', u'refer', u'figur', u'imprecis', u'commun', u'industri', u'whole', u'broadcast', u'cabl', u'network', u'telecommun', u'compani', u'broadcast']",39,14,0.07598784194528875,0
New_Web_sites_make_it_possible_for_shoppers_to_compare_retail_prices_at_brick_and_mortar_stores_before_deciding_where_to_buy_,Business/Financial Desk,"[u'shop', u'comparison', u'site', u'let', u'consum', u'check', u'price', u'product', u'across', u'ten', u'thousand', u'onlin', u'retail', u'want', u'see', u'price', u'local', u'mall', u'day', u'trio', u'new', u'onlin', u'compani', u'cairo', u'com', u'shoploc', u'com', u'stepup', u'com', u'tri', u'fill', u'need', u'exampl', u'cairo', u'com', u'introduc', u'web', u'site', u'late', u'last', u'month', u'scan', u'web', u'site', u'25', u'nation', u'merchant', u'cull', u'sale', u'data', u'retail', u'weekli', u'circular', u'consum', u'enter', u'zip', u'code', u'search', u'databas', u'particular', u'item', u'regist', u'receiv', u'e', u'mail', u'messag', u'price', u'item', u'drop', u'lot', u'peopl', u'need', u'good', u'camera', u'need', u'today', u'want', u'good', u'deal', u'said', u'andi', u'moss', u'cairo', u'com', u'chief', u'execut', u'goal', u'offlin', u'comparison', u'site', u'overcom', u'enorm', u'limit', u'exist', u'shop', u'comparison', u'servic', u'onlin', u'shop', u'account', u'7', u'percent', u'purchas', u'made', u'consum', u'idea', u'offer', u'search', u'offlin', u'store', u'big', u'chain', u'local', u'merchant', u'tri', u'without', u'much', u'success', u'cooper', u'store', u'new', u'site', u'hope', u'time', u'better', u'time', u'interest', u'serv', u'internet', u'user', u'local', u'search', u'result', u'seem', u'climb', u'googl', u'yahoo', u'exampl', u'start', u'offer', u'local', u'servic', u'compani', u'also', u'enter', u'market', u'consum', u'reli', u'heavili', u'internet', u'guid', u'offlin', u'purchas', u'diering', u'research', u'group', u'consult', u'firm', u'milwauke', u'survey', u'2', u'000', u'peopl', u'summer', u'found', u'everi', u'dollar', u'consum', u'spent', u'onlin', u'spent', u'1', u'70', u'offlin', u'onlin', u'research', u'last', u'year', u'figur', u'1', u'50', u'site', u'good', u'fit', u'shopper', u'right', u'said', u'thoma', u'e', u'miller', u'analyst', u'diering', u'inde', u'mr', u'miller', u'said', u'site', u'satisfi', u'long', u'stand', u'desir', u'among', u'shopper', u'ten', u'year', u'ago', u'design', u'survey', u'ask', u'internet', u'user', u'would', u'like', u'see', u'new', u'medium', u'apart', u'entertain', u'1', u'thing', u'peopl', u'want', u'interact', u'yellow', u'page', u'said', u'site', u'provid', u'exhaust', u'list', u'retail', u'like', u'yellow', u'page', u'web', u'site', u'effici', u'guid', u'consum', u'right', u'product', u'last', u'week', u'instanc', u'cairo', u'com', u'search', u'digit', u'camera', u'midtown', u'manhattan', u'return', u'list', u'58', u'product', u'includ', u'fuji', u'finepix', u'a330', u'sale', u'150', u'radio', u'shack', u'best', u'buy', u'shoploc', u'turn', u'concord', u'camera', u'offic', u'max', u'100', u'stepup', u'lowest', u'price', u'99', u'soni', u'cyber', u'shot', u'best', u'buy', u'carri', u'johnson', u'analyst', u'onlin', u'consult', u'forrest', u'research', u'said', u'new', u'site', u'cover', u'enough', u'merchant', u'use', u'consum', u'one', u'problem', u'site', u'need', u'internet', u'access', u'retail', u'system', u'transmit', u'inform', u'quickli', u'user', u'retail', u'allow', u'select', u'site', u'limit', u'scour', u'circular', u'inventori', u'list', u'retail', u'offer', u'onlin', u'access', u'list', u'ms', u'johnson', u'said', u'categori', u'level', u'compar', u'coupl', u'store', u'valuabl', u'frankli', u'part', u'problem', u'ms', u'johnson', u'said', u'retail', u'system', u'place', u'provid', u'inform', u'inventori', u'store', u'level', u'servic', u'track', u'price', u'anyth', u'sale', u'item', u'everi', u'coupl', u'year', u'compani', u'tri', u'make', u'work', u'fail', u'one', u'main', u'reason', u'enough', u'retail', u'involv', u'get', u'custom', u'interest', u'said', u'select', u'merchant', u'could', u'grow', u'quickli', u'though', u'thank', u'partli', u'unlik', u'sourc', u'newspap', u'earlier', u'year', u'gannett', u'knight', u'ridder', u'tribun', u'bought', u'crossmedia', u'servic', u'chicago', u'compani', u'help', u'retail', u'put', u'sale', u'circular', u'onlin', u'crossmedia', u'also', u'sinc', u'1999', u'oper', u'saleshound', u'com', u'one', u'earliest', u'site', u'allow', u'consum', u'compar', u'sale', u'item', u'offlin', u'store', u'new', u'ownership', u'crossmedia', u'august', u'creat', u'shoploc', u'site', u'featur', u'similar', u'saleshound', u'chain', u'newspap', u'web', u'site', u'begun', u'featur', u'shoploc', u'servic', u'local', u'reader', u'find', u'bargain', u'addit', u'exposur', u'site', u'like', u'chicagotribun', u'com', u'latim', u'com', u'merchant', u'interest', u'get', u'involv', u'said', u'dave', u'hamel', u'crossmedia', u'chief', u'market', u'offic', u'mr', u'hamel', u'said', u'70', u'nation', u'merchant', u'alreadi', u'forward', u'inform', u'upcom', u'sale', u'compani', u'shoploc', u'attract', u'18', u'000', u'visitor', u'daili', u'soon', u'said', u'advertis', u'salespeopl', u'local', u'newspap', u'begin', u'forward', u'similar', u'sale', u'inform', u'client', u'give', u'custom', u'reason', u'visit', u'chicago', u'readi', u'feed', u'us', u'600', u'retail', u'week', u'mr', u'hamel', u'said', u'retail', u'typic', u'pay', u'5', u'cent', u'40', u'cent', u'everi', u'time', u'consum', u'click', u'view', u'detail', u'item', u'sale', u'store', u'local', u'shop', u'site', u'collect', u'revenu', u'similar', u'manner', u'one', u'reason', u'onlin', u'search', u'site', u'like', u'googl', u'shop', u'comparison', u'site', u'like', u'shop', u'com', u'fan', u'among', u'investor', u'recent', u'market', u'quickli', u'warm', u'idea', u'pay', u'someon', u'click', u'advertis', u'offlin', u'retail', u'slower', u'embrac', u'model', u'unlik', u'e', u'tailer', u'never', u'know', u'person', u'click', u'ad', u'ultim', u'buy', u'product', u'mr', u'hamel', u'crossmedia', u'said', u'research', u'use', u'offlin', u'shopper', u'persuad', u'retail', u'onlin', u'advertis', u'dollar', u'increas', u'store', u'sale', u'retail', u'like', u'bombay', u'compani', u'fort', u'worth', u'also', u'creat', u'printabl', u'coupon', u'shoploc', u'code', u'allow', u'store', u'track', u'sale', u'onlin', u'promot', u'accord', u'matt', u'corey', u'bombay', u'compani', u'vice', u'presid', u'market', u'e', u'commerc', u'shoploc', u'prove', u'use', u'creat', u'awar', u'compani', u'new', u'brand', u'bombay', u'kid', u'even', u'shopper', u'click', u'compani', u'brand', u'among', u'search', u'result', u'name', u'recognit', u'help', u'time', u'build', u'new', u'brand', u'need', u'everi', u'type', u'awar', u'campaign', u'get', u'said', u'mr', u'corey', u'ad', u'bombay', u'brand', u'imag', u'would', u'cheapen', u'allow', u'product', u'compar', u'primarili', u'price', u'retail', u'ask', u'world', u'would', u'want', u'product', u'next', u'compani', u'mr', u'corey', u'said', u'market', u'problem', u'merchandis', u'confid', u'problem', u'custom', u'find', u'product', u'compar', u'e', u'commerc', u'report']",72,23,0.0725925925925926,0
Madison_Avenue_is_helping_the_Red_Sox_savor_their_long_awaited_return_to_the_victory_circle_,Business/Financial Desk,"[u'deliri', u'fan', u'boston', u'red', u'sox', u'confid', u'last', u'week', u'world', u'seri', u'victori', u'revers', u'curs', u'supposedli', u'afflict', u'sinc', u'1918', u'also', u'appear', u'team', u'first', u'titl', u'86', u'year', u'may', u'help', u'revers', u'recent', u'trend', u'madison', u'avenu', u'sever', u'year', u'agenc', u'advertis', u'seek', u'effect', u'way', u'spend', u'scarc', u'market', u'dollar', u'prefer', u'sign', u'endors', u'deal', u'athlet', u'known', u'long', u'term', u'perform', u'rather', u'winner', u'big', u'game', u'championship', u'whose', u'prowess', u'fame', u'may', u'fleet', u'cal', u'ripken', u'jr', u'joe', u'montana', u'wayn', u'gretzki', u'appear', u'advertis', u'almost', u'often', u'activ', u'athlet', u'advertis', u'recent', u'use', u'retir', u'player', u'manag', u'like', u'joe', u'torr', u'owner', u'like', u'georg', u'steinbrenn', u'said', u'bob', u'dorfman', u'execut', u'vice', u'presid', u'execut', u'creativ', u'director', u'pickett', u'advertis', u'san', u'francisco', u'special', u'match', u'athlet', u'market', u'even', u'use', u'fake', u'player', u'make', u'like', u'leon', u'ad', u'refer', u'vain', u'money', u'mad', u'charact', u'appear', u'commerci', u'budweis', u'creat', u'chicago', u'offic', u'ddb', u'worldwid', u'part', u'omnicom', u'group', u'market', u'uplift', u'tale', u'reverber', u'news', u'media', u'red', u'sox', u'return', u'victor', u'circl', u'eight', u'decad', u'futil', u'elev', u'team', u'statu', u'far', u'typic', u'winner', u'singl', u'titl', u'instanc', u'celebratori', u'next', u'campaign', u'walt', u'disney', u'compani', u'athlet', u'proclaim', u'go', u'disney', u'world', u'disneyland', u'recent', u'play', u'one', u'trick', u'poni', u'favor', u'sustain', u'success', u'stori', u'immedi', u'red', u'sox', u'beat', u'st', u'loui', u'cardin', u'game', u'4', u'last', u'wednesday', u'disney', u'agenc', u'chicago', u'tapestri', u'part', u'starcom', u'mediavest', u'group', u'divis', u'publici', u'group', u'film', u'three', u'boston', u'teammat', u'pedro', u'mart', u'nez', u'david', u'ortiz', u'curt', u'schill', u'commerci', u'declar', u'english', u'spanish', u'go', u'disney', u'world', u'commerci', u'began', u'run', u'next', u'even', u'televis', u'network', u'like', u'abc', u'fox', u'telemundo', u'univis', u'disney', u'brought', u'player', u'walt', u'disney', u'world', u'orlando', u'fla', u'parad', u'thursday', u'friday', u'saw', u'incred', u'achiev', u'revers', u'curs', u'take', u'place', u'one', u'deserv', u'recogn', u'said', u'michael', u'mendenhal', u'execut', u'vice', u'presid', u'global', u'market', u'park', u'resort', u'divis', u'disney', u'burbank', u'calif', u'could', u'feel', u'momentum', u'build', u'consum', u'ad', u'red', u'sox', u'broke', u'call', u'curs', u'celebr', u'anoth', u'totem', u'athlet', u'achiev', u'appear', u'wheati', u'cereal', u'box', u'confer', u'world', u'seri', u'winner', u'gener', u'mill', u'sinc', u'new', u'york', u'yanke', u'beat', u'atlanta', u'brave', u'1999', u'mr', u'ortiz', u'teammat', u'background', u'show', u'sever', u'million', u'wheati', u'packag', u'distribut', u'nation', u'histori', u'red', u'sox', u'great', u'stori', u'one', u'biggest', u'sport', u'said', u'greg', u'zimprich', u'spokesman', u'big', u'g', u'cereal', u'divis', u'gener', u'mill', u'golden', u'valley', u'minn', u'felt', u'wheati', u'part', u'red', u'sox', u'also', u'team', u'great', u'follow', u'nation', u'ad', u'could', u'stimul', u'wheati', u'sale', u'team', u'local', u'region', u'appeal', u'mr', u'zimprich', u'recal', u'recent', u'visit', u'lo', u'angel', u'drive', u'santa', u'monica', u'boulevard', u'see', u'bar', u'big', u'red', u'sox', u'logo', u'front', u'gillett', u'compani', u'base', u'boston', u'sponsor', u'basebal', u'world', u'seri', u'game', u'sinc', u'1904', u'ran', u'advertis', u'boston', u'newspap', u'friday', u'congratul', u'red', u'sox', u'like', u'say', u'would', u'run', u'ad', u'matter', u'world', u'seri', u'case', u'said', u'michel', u'szynal', u'spokeswoman', u'gillett', u'rememb', u'compani', u'ever', u'ad', u'86', u'year', u'special', u'ad', u'bbdo', u'worldwid', u'new', u'york', u'part', u'omnicom', u'show', u'basebal', u'four', u'line', u'headlin', u'faith', u'doubt', u'gut', u'ghost', u'destini', u'dynasti', u'sox', u'card', u'anoth', u'basebal', u'mainstay', u'topp', u'compani', u'rush', u'box', u'collect', u'55', u'trade', u'card', u'price', u'19', u'99', u'bear', u'lengthi', u'label', u'2004', u'world', u'champion', u'boston', u'red', u'sox', u'world', u'seri', u'commemor', u'gift', u'set', u'first', u'time', u'topp', u'sold', u'basebal', u'card', u'sinc', u'1951', u'honor', u'world', u'seri', u'victor', u'red', u'sox', u'icon', u'fan', u'limit', u'boston', u'said', u'clay', u'luraschi', u'spokesman', u'topp', u'new', u'york', u'estim', u'run', u'set', u'right', u'think', u'pretti', u'big', u'topp', u'consid', u'similar', u'set', u'last', u'year', u'mr', u'luraschi', u'said', u'place', u'hold', u'red', u'sox', u'lost', u'game', u'7', u'american', u'leagu', u'championship', u'seri', u'yanke', u'time', u'start', u'print', u'till', u'last', u'ad', u'laugh', u'littl', u'tough', u'topp', u'employe', u'swallow', u'new', u'york', u'base', u'even', u'red', u'sox', u'fan', u'want', u'topp', u'sell', u'card', u'web', u'site', u'www', u'topp', u'com', u'start', u'next', u'monday', u'sale', u'hobbi', u'shop', u'retail', u'chain', u'like', u'target', u'wal', u'mart', u'anoth', u'sport', u'market', u'nike', u'plan', u'run', u'commerci', u'salut', u'red', u'sox', u'last', u'year', u'shelv', u'loss', u'yanke', u'spot', u'wieden', u'kennedi', u'portland', u'ore', u'appear', u'boston', u'beat', u'yanke', u'american', u'leagu', u'pennant', u'oct', u'20', u'last', u'wednesday', u'red', u'sox', u'world', u'seri', u'mr', u'dorfman', u'pickett', u'advertis', u'said', u'believ', u'red', u'sox', u'might', u'break', u'becom', u'busi', u'pitchmen', u'although', u'might', u'help', u'seri', u'gone', u'four', u'game', u'player', u'gain', u'nation', u'exposur', u'among', u'player', u'mr', u'dorfman', u'list', u'mr', u'ortiz', u'mr', u'ramirez', u'ethnic', u'background', u'repres', u'huge', u'opportun', u'latino', u'market', u'inde', u'disney', u'commerci', u'film', u'mr', u'schill', u'first', u'next', u'campaign', u'run', u'spanish', u'well', u'english', u'said', u'mr', u'mendenhal', u'disney', u'mr', u'dorfman', u'also', u'list', u'mr', u'schill', u'possibl', u'star', u'spokesman', u'ad', u'endors', u'presid', u'bush', u'thursday', u'could', u'hurt', u'mr', u'schill', u'said', u'day', u'later', u'wrong', u'offer', u'polit', u'opinion', u'unsolicit', u'hirsut', u'outfield', u'johnni', u'damon', u'like', u'succeed', u'endors', u'mr', u'dorfman', u'said', u'instantli', u'recogniz', u'appear', u'well', u'good', u'natur', u'use', u'word', u'idiot', u'describ', u'teammat', u'realli', u'blue', u'collar', u'mr', u'dorfman', u'said', u'classic', u'commerci', u'beer', u'pizza', u'candi', u'bar', u'video', u'game', u'mr', u'damon', u'alreadi', u'work', u'gillett', u'ms', u'szynal', u'said', u'shave', u'beard', u'compani', u'new', u'm3', u'power', u'razor', u'may', u'donat', u'15', u'000', u'literaci', u'program', u'read', u'boston', u'world', u'seri', u'viewer', u'saw', u'beard', u'sinc', u'grown', u'back', u'could', u'schick', u'call', u'boston', u'directori', u'assist', u'mr', u'damon', u'number', u'media', u'busi', u'advertis']",77,46,0.04194857916102842,0
